job_title,job_category,company_name,requirements,location,industry,salary
Full Stack Developer (c++),software engineer,Strata Identity,"Use your deep understanding of Golang to build Strata’s Maverics identity orchestration platform.Participate and drive all stages of the SDLC using a methodology inspired by Pivotal Lab’s Agile model.Work with Product and Design closely to collaborate with other engineers and teams to implement new features, improvements, and fixes that need to handle our current and future scale.Build and Run software following a DevSecOps modelBuild new and maintain current features by contributing across the whole technical stack.Use Test-Driven Development to build, debug, and resolve production issues and implement fixes for them.Evaluate new technologies and techniques to improve overall practices.Instrument, monitor, and operate the code you write and services you build. This includes on-call rotations.Help with design and code review, and ensure good engineering practices are being appliedContribute to key areas of large scale, Go-based Identity Management product development, being ready to lead where your expertise shinesWork closely with product management and architects to improve the products and develop new featuresMentor and be mentored, coach and be coached, as part of an ever-growing engineering team.Place a high value on security and reliability.Take an agile, iterative approach to development, dividing long-term goals into incremental milestones.Have the ability to be self-directed and be effective working independently, yet feel equally comfortable contributing in a team environment.Work well with technical and non-technical people to deliver high-value results.Enjoy being part of a highly collaborative, remote-friendly environment.Are a good communicator and enjoy interacting with people.Bring the right attitude to the team: ownership, accountability, and attention to detail.Possess the desire to learn and curiosity to understand how and why things work.Degree in Computer Science or equivalent work experience5+ years experience in software development and engineering for cloud-native or an enterprise software companyHelpful but not necessary Knowledge of on-premises identity (SiteMinder, OAM, ClearTrust, Ping, ForgeRock) and cloud identity (AzureAD, Okta, Google, and AWS)Experience with at least one standard network security protocol (SAML, OAuth, LDAP, and OIDC)Understanding of enterprise identity infrastructure and core security concerns of cloud and on-premises environmentsSolid experience with HTTP, Web application architectures, and cloud platforms.Proficient in C/C++Interest in programming with GolangExperience with Linux, networking, web, and app servers.Experience designing and developing large scale applications, including the design and implementation of modern web applicationsGrounding in modern software engineering practices and design patternsSolid understanding of the technical fundamentals of networking and cloud-based applicationsDental careExtended health careFlexible schedulePaid time offStock optionsVision careMonday to FridayC/C++: 5 years (Required)Go: 1 year (Required)Yes, occasionallyRemote interview processSocial distancing guidelines in placeVirtual meetingsHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$100,000 - $140,000 a year"
Cloud Engineer,software engineer,Onica,"Bonus payDental careDisability insuranceEmployee assistance programEmployee stock purchase planExtended health careLife insurancePaid time offRRSP matchVision careMonday to FridayYes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$80,000 - $110,000 a year"
Power Platform Developer,software engineer,Logic V Inc.,Company eventsDental careExtended health carePaid time offVision careWork from homeCompany eventsDental careExtended health carePaid time offVision careWork from homeCompany eventsDental careExtended health carePaid time offVision careWork from home,"Vancouver, BC",Nothing_found,"$50,000 a year"
Senior Software Developer,software engineer,Fresh Prep,"Solid understanding of Ruby's syntax and its nuancesFamiliarity with MVC, and RESTfulGood experience with various front-end technologies, such as JavaScript (ES6), Vue.js, HTML5, and CSS3Familiar with continuous integrationAbility to integrate multiple data sources and databases into one systemAble to create database schemas that represent and support business processes using PostgresConfident with UNIX command lineComfortable writing tests - RSpecSolid experience and understanding of fundamental design principles behind a scalable applicationOver 3 years of experience building full stack applicationsTransitioning Rails app to an API backendBuilding progressive Web applicationsAgile development experienceDatabase administrationDevOps concepts like Continuous Integration and Configuration managementExperience with Enterprise Resource Planning systemsContainer orchestration: Kubernetes, DockerTest automationScaling a technical team and organizationA positive workplace filled with fantastic colleagues.Competitive pay and bonuses.Extended benefits (including medical, dental, and life-insurance) after 90 days of successful employment.Free food! A Fresh Prep meal plan for 2 meals per week.Bonus payCasual dressCompany eventsDental careDiscounted or free foodEmployee stock purchase planExtended health careFlexible scheduleLife insurancePaid time offStock optionsVision careWork from home8 hour shiftReactJS: 1 year (Preferred)software development: 1 year (Preferred)HTML/CSS: 1 year (Preferred)AngularJS: 1 year (Preferred)Ruby on Rails: 1 year (Required)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Restaurants & Food Service,"$80,000 - $120,000 a year"
AngularJS Web/UI Developer,software engineer,Nidish LLC,"8 hour shiftAngular: 3 years (Required)React: 2 years (Preferred)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,$40 an hour
Senior Wordpress Developer,software engineer,Pixel Designs,"Help design and develop websites, eCommerce solutions, and small and large web based-applications, all using WordPress.Manage and troubleshoot all kinds of development or integration issues in WordPress.We are practitioner lead, which means you are the project manager and will communicate and coordinate your own tasks and projects directly with the client.Write clean + well structured code, and document it accordingly.Work with outside data sources and APIs.Continuously discover, evaluate, and implement new technologies and methods to maximize development efficiency.Development with PHP 7+ and MySQL.Have an excellent understanding of HTML and CSS / SCSS.Experience with Timber and the Twig Template Engine.Experience in using (or strategically not using) the WooCommerce platform and it’s marketplace of various plugins.Extensive knowledge in front-end frameworks like Bootstrap or Foundation.Should have an understanding of front-end scripting like Javascript, jQuery, XML and AJAX, with the ability to learn more on the job.Familiar with working in VM environments like Vagrant or Docker.Familiar with Composer, Gulp and other common development toolsAbility to review Git branches from fellow developers, offer feedback, and resolve merges.Ability to handle cross-browser and mobile compatibility.Have a good time & joke around, but also know when to buckle down.Excellent verbal and written communication skills. We value communication as a core principle of our development team.Self motivated to learn/work and able to work independently.Always producing high-quality work, following the standards that Pixel Designs has set for itself.Be able to manage multiple tasks while being deadline-oriented.3-5 years relevant experience.Post-Secondary degree or diploma in computer science or related discipline.","Victoria, BC",Nothing_found,"$60,000 a year"
Cloud Engineer,software engineer,OpsGuru,"5+ years of experience in Information technology, preference for infrastructure and platform services automation","Vancouver, BC",Nothing_found,"$75,000 - $110,000 a year"
NetSuite Developer,software engineer,Rent it Furnished,10 hour shift8 hour shiftMonday to FridayWeekends10 hour shift8 hour shiftMonday to FridayWeekends,"Vancouver, BC",Real Estate,"$8,500 a month"
Ruby on Rails Developer / Specializing in APIs and Integrations,software engineer,Loft47 Technologies Inc.,Dental careDisability insuranceEmployee stock purchase planExtended health careFlexible scheduleLife insurancePaid time offStock optionsVision careWork from home,"Vancouver, BC",Nothing_found,"$70,000 - $100,000 a year"
Senior Fullstack Developer,software engineer,Xpedigo,Bachelor’s or equivalent in the computer science field.Masters degree in computer science or an equivalent field is certainly a big plus!Minimum 10 years of experience in a similar role.,"Vancouver, BC",Nothing_found,"$115,000 a year"
Front End Developer,software engineer,StealthCo,"Build WASM-based WebGL command stream interpreterImprove/extend our existing data streaming technologiesOptimize WebGL command streamReduce round-trip client-server latencyGeneral familiarity with browser-based technologiesFamiliarity with WASM and WebGLFamiliarity with Rust, C, or C++Familiarity with WebRTCStrong understanding of Rust, C, and C++Experience with WASM-JavaScript interaction layerCompetitive salary, At home perks, Group Retirement Savings Plan matching, and participation in the Employee Stock Option Plan.Comprehensive benefits package (health, dental, and vision), including generous time off policies.JavaScript: 3 years (Preferred)front end development: 3 years (Preferred)English (Required)Yes, alwaysHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$62,807 - $143,707 a year"
ReactJS Developer,software engineer,Blue Rose Technologies,"Develop new user-facing featuresBuild reusable code and libraries for future useEnsure the technical feasibility of UI/UX designsOptimize application for maximum speed and scalabilityAssure that all user input is validated before submitting to back-endCollaborate with other team members and stakeholdersBonus pay8 hour shiftsql: 1 year (Preferred)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,$60 an hour
Backend Developer,software engineer,Create Music Group,"An appreciator of music and the digital age of tech/entertainmentPassionate about working for dataWell versed in Agile methodologyAble to communicate effectively whether in-person or electronicallyWilling to extend your expertise as needed3+ years of building and consuming APIsProficiency with the following languages: PHP, Node.js (Javascript) within an MVC Framework (Laravel, Symfony)Comfortable with SQL (such as MySQL and PostgreSQL) and NoSQL (MongoDB)Experience of database architecture and raw query writingProficiency with version control (Git) and building scalable applicationsExperience with modern front-end frameworks such as React or Angular 2+Familiarity with regression/acceptance testingActive experience with front-end development in a production environment and solid understanding of HTML, CSS, JS and their interactions","Vancouver, BC",Nothing_found,"$70,000 - $90,000 a year"
Dev Team Lead,software engineer,Jetstream Hospitality Solutions,"Lead and grow our remote dev teamHelp prioritize and plan projects in collaboration with the management teamWrite clean and performant code using development best practicesParticipate in implementing short and long-term projects including new back-end functionalities to assist our sales team, new front-end functionalities to improve guest and user engagement, integrations to new partner API's, and the list goes onExperience with .NET and CExperience building data-driven applications using SQL Server and Entity FrameworkFamiliarity building and using REST and SOAP APIsHands-on experience operating and scaling a platform on AWSBe located in Vancouver, BCA valid Canadian work status: citizenship, permanent residency","Vancouver, BC",Nothing_found,"$120,000 a year"
Software Development Manager (SDM),software engineer,Creative Zad Services LTD,"3+ years of experience as Software Development Manager or Engineering Manager managing all aspects of software development lifecycle using Agile Project Management5+ years of experience as Software Engineer before taking the role of Software Development Manager or Engineer Manager15+ years of professional software development experience in full-stack development (front-end, back-end, and data storage)Strong architectural and system design skills in OOD, Distributed Systems and Reactive Systems ArchitectureStrong experience in Java (J2EE), Python (Flask), ReactJS, NoSQL databases (MongoDB), and front-end stack (HTML/CSS/JavaScript)Deep hands-on technical expertise: knowledge of professional software engineering practices & standard methodologies for the full software development life cycle, including coding standards, code reviews, source control management, build processes, and testingExperience with statistical modeling, data science, and machine learningExperience writing scripts to manipulate or automate data pipelinesExperience using AWS technologies like S3, Redshift, EMR, Cloudfront, EC2Experience in deployment of Micro-services and Docker instances using KubernetesExperience delivering cloud services will be a plusAgile/Scrum Certification is a plusStrong business and technical vision","Vancouver, BC",Nothing_found,"$83,119 a year"
JAVA Backend Developer,software engineer,Negocios IT Solutions LLC,"Support the migration from various on-premise architectures to AWS CloudDesign, develop and deploy web services, including APIs, back-end services and interfaces to mobile and web, hosted in a Cloud environmentWork with product owners, UX designers, mobile app developers and other stakeholders to understand requirements, and translate these into pragmatic and effective technical solutions, and an aligned delivery planActively participate in a collaborative team that applies principles of Agile, DevOps and CI/CD methodologies, and iterates in a design-build-test-measure cycleCoordinate with program managers and other teams to implement updates to back-end services in a timely mannerCreate technical designs and contribute to system architectureEnsure code quality through writing unit tests, automation and performing code reviewsContribute ideas to finding the best solutions for algorithms, technologies and products/tools to be adoptedExperience in building web services / backend servicesExperience with Amazon AWSStrong experience with JavaExperience with REST APIs and JSONExperience in the configuration and deployment of web servicesSolid software design knowledge – you should know how to create software that is extensible, reusable and meets desired architectural objectivesStrong aptitude and reasoningGreat communication skills, both oral and written5+ years in professional software developmentBachelor’s degree in Software/Computer Engineering, Computer Science or related field, or comparable relevant experienceSolid practitioner of the Agile/Scrum development process, ideally with test-driven development, DevOps and continuous integration/deployment (CI/CD)Experience with Authentication and Authorization technologies such as SAML, ActiveDirectoryExperience in developing Microservices or Business Services or APIsExperiences in creating web-based reports and dashboardsExperience with Python, JavaScript, LAMP or similar technologiesExperience with collecting, storing and consolidating analytics dataUnderstanding of Service Discovery, Inter-Service Communication, Service Deployment and Service Orchestration frameworksKnowledge of Kubernetes, Docker, Jenkins, Istio, Spinnaker, API Connect, KafkaQA skills in testing, scripting and test automationWillingness to learn new technologies and approachesReadiness to work in a global team with contributors from different backgrounds, skills and locationsIdeally 8+ years of experience8 hour shiftYes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$65,000 - $70,000 a year"
Senior Web Developer (Python & React JS),software engineer,DropCommerce,"Working with customer facing staff member to create new featuresImproving scalability and performance based on APM metricsContributing to code coverage and CI/CD pipelinesParticipating in agile development ceremoniesExcellent personal management skills to work remotely effectivelyStrong written and verbal communication skills in EnglishAbility to work in a team environmentSelf motivated and active contributor of ideas for the company5+ years using Python3+ years using Django and/or Django Request Framework2+ years writing REST APIs and/or building third-party integrations2+ years Git, Bash scripts, and unix-based systemsKnowledge of DB design and optimization (PostgreSQL)Understanding of networking and securityExperience with AWS: RDS, S3, EC2React JSE-commerce platform API integrations (Shopify, BigCommerce)HerokuDental careExtended health carePaid time offStock optionsVision care8 hour shiftMonday to FridayDjango Rest Framework: 3 years (Required)React JS: 3 years (Required)Python: 5 years (Required)Yes, temporarily due to COVID-19Remote interview processHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Victoria, BC",Nothing_found,"$60,000 - $110,000 a year"
Sr. WordPress Developer,software engineer,Graphem Solutions,"At least 7 years of experience working with WordPressAt least 5 years of experience in PHP, including 2-3 years working on large-scale projects or corporate experience
At least 4 years of experience with Javascript, HTML5 and CSS3At least 1 year of experience working with LaravelExperience with MV* Frameworks (Angular, Backbone, React)Excellent command of the English language is requiredExcellent understanding of UX/UI","Burnaby, BC",Information Technology,"$85,000 - $110,000 a year"
Full Stack Developer,software engineer,PS DDB,"Work from home8 hour shiftWeekendsReactJS: 3 years (Preferred)software development: 3 years (Preferred)HTML/CSS: 3 years (Preferred)AngularJS: 3 years (Preferred)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,$35 - $60 an hour
Development Leader & Full Stack Developer,software engineer,Tickit Health,Company eventsDental careEmployee stock purchase planExtended health careFlexible scheduleStock optionsVision careWellness programWork from home,"Vancouver, BC",Nothing_found,"$100,000 - $125,000 a year"
"Game Developer - Programmer, Uniity, Mobile",software engineer,Enginetap Studios Inc,Experience on shipped titles for iOS and AndroidExperience with test driven developmentHigh level understanding of either the iOS or Android development platformFamiliar with Comfortable with C# and/or Unity3D for in game features,"Vancouver, BC",Nothing_found,"$50,000 a year"
Recreation/Activity programmer,software engineer,Little Mountain Place,"Grade 12 and completion of recognized recreational program plus two years’ recent, related experience or an equivalent combination of education, training and experienceAbility to communicate effectively both verbally and in writingAbility to deal with others effectivelyAbility to organize workPhysical ability to carry out duties of the positionAbility to operate related equipmentAbility to teach","Vancouver, BC",Healthcare,$27.29 an hour
UI / UX Developer & Designer,software engineer,Scanline VFX,"Designs and develops UI's and user experience flows for large enterprise applications that befit Scanline's cutting-edge technologiesLeverages current technology research and development trends to innovate and advance Scanline’s technologiesCollaborates with the virtual rroduction team and company leadership in identifying overall technical strategic goalsWrites technical briefs and user documentationPartners with Software Development leadership to identify and schedule tasksMinimum five (5) years of deep knowledge experience with UI & web technologies (HTML/CSS, JavaScript etc.)Solid experience with C++ and PythonExperience in WebGL is a bonusExcellent communication skills and an open mindTeam player able to work in a collaborative and fast-paced environmentExperience with agile methodology, test methodology, test-driven development, source control management, and automated testingDental careExtended health careLife insuranceMonday to FridayYes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC","Arts, Entertainment & Recreation","$44,031 - $79,277 a year"
Senior DevOps Engineer,software engineer,Huami,"Bonus payPaid time off8 hour shiftHolidaysWeekendsDevOps: 5 years (Preferred)Bachelor's Degree (Preferred)Vancouver, BC (Preferred)NoHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$90,000 a year"
Android Developer,software engineer,HCL Canada,"Assist in design and development of Android applicationNative Android app development and converting ideas, designs and requirements to concreteCoordinate and collaborate with the Product and Engineering teams to understand problems, comeCollaborate with Engineering and QA to resolve bugsAt least 3 years of native Android development experience . 6 years total experienceExtremely comfortable with understanding and implementing internet application with RESTSuper awesome with Android concepts like fragments, location services, Google Cloud MessagingFamiliarity with continuous integration (Jenkins), application monitoring (Crashlytics and fabric.io),Extremely comfortable with understanding and implementing client-side handlers for web servicesKnowledge in Android Studio and GitHub is a huge plusB.S. or equivalent degree in Computer Science is desiredAndroid : 4 years (Required)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$70,064 - $141,808 a year"
Senior PHP Developer,software engineer,Graphem Solutions,"
$70K to $95K based on experienceFull-Time, 8:00 a.m. - 4:30 p.m.Benefits after 3 months include Health Spending account, Group Investment Plan and Flex DaysMust be legally eligible to work in Canada
Web application feature developmentAssist in developing feature specificationsPlan, code, test, and establish new features/applications/projects/modules/pluginsTroubleshoot application bugs and determine resolutionsOptimize existing code to improve performance and reliabilitySuggest improvements, security needs, best practices, etc.Work with project management tools like JiraHelp maintain server infrastructure and services
7+ years experience in back-end development5+ years experience with PHP (PHP version 7.0 preferable)3+ years experience with LaravelSolid knowledge of OOP, REST, APIsSome experience with Design Patterns and ArchitectureOutstanding verbal and written communication skillsBachelors in Computer ScienceAWSServer Management (i.e. Linux stack)Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Burnaby, BC",Information Technology,"$70,000 - $95,000 a year"
Front End Developer,software engineer,Interface 48 Systems,Nothing_found,"Vancouver, BC",Nothing_found,$32 - $42 an hour
Machine Learning Engineer,software engineer,Boast.AI,"Bachelor's degree in Computer Science, related technical field or equivalent practical experience5+ years of experience developing Machine Learning or Artificial Intelligence features and applications in the SaaS software and/or fintech space5+ years of fullstack software development experienceExperience with one or more of the following: Natural Language Processing, text understanding, classification, pattern recognition, recommendation systems, targeting systems, ranking systems or similar.Experience with one or more general purpose programming languages including but not limited to: Python, Scala, Java, C, C++Knowledge of software engineering best practices across the development lifecycle, including agile methodologies, coding standards, code reviews, source management, build processes, testing, and operationsEffective written and verbal communication skillsDemonstrated problem-solving skillsAbility to work unsupervised, in the office or remote as part of a distributed team and be able to produce high quality workMS or Ph.D. degree in Computer Science, Artificial Intelligence, Machine Learning, or related technical field.Experience with Google Cloud architecture and productsExperience with one or more frameworks such as Tensorflow, Keras, Apache Beam, SparkDemonstrated leadership and self-direction. Willingness to teach others and learn new techniques.Python proficiencyInterest and ability to learn other coding languages as needed","Vancouver, BC",Nothing_found,"$80,000 - $110,000 a year"
3ds Max Pipeline Developer,software engineer,Scanline VFX,"BA in Computer Science, or similar discipline (required)Minimum five (5) years of experience in VFX, Gaming or other professional Max software development environmentDemonstrated advanced work experience with Max, MAXScript, C/C++ and PythonExperience with runtime rendering APIs, like DirectX or OpenGL (preferred)Experience with user interface design in QT/PyQTExperience with V-Ray, Thinking Particles, or Fume FX (preferred)Experience working with pipelines in WindowsExperience with meshes, transforms, joints, and dynamic simulationsUnderstanding of scheduling, task estimates, and capacity planningStrong written and verbal communication skills","Vancouver, BC","Arts, Entertainment & Recreation","$47,932 - $114,852 a year"
Senior SharePoint Software Engineer,software engineer,Collabware,"Expert in Microsoft SharePoint developmentBachelor’s Degree in Computer Science, Engineering, or related software technology field, or equivalent experience","Vancouver, BC",Nothing_found,"$71,224 - $153,689 a year"
Senior Java Developer,software engineer,Andrew Sheret Limited,"Work on structured projects.Learn and develop new skills.Explore problems and implement creative solutions.Work with supportive management.Build software that matters.You will work with business users to refine system requirements,Linux system administration and basic network management.Work with business users to define user stories and refineDevelop and/or extend line-of-business applications using aProvide exceptional service to our internal customers throughResearch software and hardware products that could improveAt least seven years of professional Java development experience.An excellent understanding of OOD/OOP.BS/MS in Computer Science or equivalent industry experience.Experience with HTML/CSS and JavaScript (JQuery) development.Experience with relational databases/SQL.Excellent communication skills and a positive, enthusiastic demeanor.Strong organizational skills and attention to detail.A practical grasp of the SDLC, SCRUM and SCCS an asset.Working knowledge of Servlets, Spring, Spring Boot, Thymeleaf,Experience with Linux system administration an asset.Dental careDisability insuranceExtended health careFlexible scheduleLife insurance8 hour shiftMonday to FridayNoHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Victoria, BC",Retail & Wholesale,"$75,000 a year"
Senior Unity Developer,software engineer,PopReach Incorporated,"Build and maintain our expanding library of mobile game products.Debug production issues on our live products.Improve development standards, processes, and tooling at PopReach.You love making games. First and foremost, PopReach is a company developing fun and engaging titles for our players.You write high quality code and think about the how and why.You enjoy working closely with a group of people with diverse skill sets.Developing gameplay features and systems for our games -- PopReach uses the Unity game engine and C# as our primary development platform.Deploying our games to multiple mobile platforms and supporting our CI toolset.Developing new tools and processes with the Art or Production teams.Optimizing our games for speed, quality and size.Supporting currently published games with updates and fixes.Explaining our technology and development practices to stakeholders and third parties.5+ years working in game development.A Computer Science degree or equivalent experience.Previously published games (under another company or self published) on the Apple AppStore or Google Play Store.Experience working with agile methodologies.A description of your work history in the form of a resume or CV.Links to any games you’ve worked on or published in the past.Bonus payDental careDisability insuranceExtended health careFlexible scheduleLife insurancePaid time offStock optionsVision careWork from homeMonday to Fridayprogramming: 5 years (Preferred)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$68,000 a year"
Senior Full Stack Developer,software engineer,Defendify,"5+ years of Full-Stack Development experience.Has been responsible for the entire lifecycle of code in at least one project, from scratch to QA to deployment to maintenance.Has experience implementing a RESTful API and an application which consumes it.Is familiar with the philosophy and implementation of development automation: tests, continuous integration, cloud deployment, and frequent production releases using an Agile/SCRUM process.Some DevOps experience is a plus.Experienced in JavaScript including ES6, await/async, linting and front-end frameworks. We use libraries and frameworks as needed, but you need to be able to write and understand plain JS. Experience with Node and Browser based environments is required.Understand REST APIs and their role in application architectures.Experience with front end development: HTML, CSS, and familiarity with the ecosystem of related technologies (SASS, DOM). In addition, Vue (or similar framework) experience and knowledge of static site generators such as Jekyll/Hugo are helpful.Understand how to use Git(+Hub) and GitHub Flow.Some relational database experience is preferred. Pluses include: Experiences in relational and in-memory databases (MySQL, Postgres, Redis) as well as knowledge in generic SQL.Some experience with Amazon Web Services (AWS), Heroku, or similar services.","Vancouver, BC",Nothing_found,"$65,000 a year"
Senior Developer,software engineer,Metasoft Systems Inc.,"
5+ years of progressive experience in software design, architecture and agile development – SaaS / Amazon environment preferred.
Extensive experience with templating languages, especially Python (we also use MAKO & Underscore).
Experience with MongoDB as well as relational databases.
Experience with all phases of software product development in a team environment.
The ability to handle multiple competing priorities in a fast-paced environment.
Experience developing browser-based user interfaces - HMTL, CSS (SASS or LESS), JavaScript (and frameworks like backbone or Jquery).
Problem-solving, analytical and troubleshooting skills.
Bachelor's degree (or higher) in Computer Science.
Experience with a variety of server-side technologies/languages (Python, Pylons, Celery, RabbitMQ, NGINX, and Ansible to name a few).
Experience with AWS.
Familiarity with automated testing tools.
Experience with agile methodologies such as Test Driven Development and Scrum.
Experience/knowledge of continuous integration.
Knowledge of payment gateways like Stripe, PayPal, or Bambora.
Experience with custom CMS design and development.
Experience with server automation and Ansible.
Experience working with and building web services.","Vancouver, BC",Nothing_found,"$80,000 - $100,000 a year"
Full Stack (ReactJS/Python) Developer,software engineer,INTERSOG,"5+ years of experience with ReactJSStrong experience in implementing cross site (web based) integrationsWebpack and packaging (Javascript) software components for third party usageDocumenting Javascript interfaces and APIs for our partnersGenerating web based Previews and Embeddable componentsImplementing REST APIs in Python, preferably with Django and PostgreSQL","Vancouver, BC",Nothing_found,"$80,000 - $120,000 a year"
Senior Graphic Designer/Web Developer/Application Support,software engineer,Legal Aid BC,"Grade 12 supplemented by a degree and/or certificate in graphic arts and/or design and/or Computer Science or a related fieldStrong organizational, planning and multi-tasking abilities","Vancouver, BC",Nothing_found,"$56,339 - $64,421 a year"
Golang Developer,software engineer,Strata Identity,"Use your deep understanding of Golang to build Strata’s Maverics identity orchestration platform.Participate and drive all stages of the SDLC using a methodology inspired by Pivotal Lab’s Agile model.Work with Product and Design closely to collaborate with other engineers and teams to implement new features, improvements, and fixes that need to handle our current and future scale.Build and Run software following a DevSecOps modelBuild new and maintain current features by contributing across the whole technical stack.Use Test-Driven Development to build, debug, and resolve production issues and implement fixes for them.Evaluate new technologies and techniques to improve overall practices.Instrument, monitor, and operate the code you write and services you build. This includes on-call rotations.Help with design and code review, and ensure good engineering practices are being applied.Contribute to key areas of large scale, Go-based Identity Management product development, being ready to lead where your expertise shinesWork closely with product management and architects to improve the products and develop new featuresMentor and be mentored, coach and be coached, as part of an ever-growing engineering team.Place a high value on security and reliability.Take an agile, iterative approach to development, dividing long-term goals into incremental milestones.Have the ability to be self-directed and be effective working independently, yet feel equally comfortable contributing in a team environment.Work well with technical and non-technical people to deliver high-value results.Enjoy being part of a highly collaborative, remote-friendly environment.Are a good communicator and enjoy interacting with people.Bring the right attitude to the team: ownership, accountability, and attention to detail.Possess the desire to learn and curiosity to understand how and why things work.Degree in Computer Science or equivalent work experience5+ years experience in software development and engineering for cloud-native or an enterprise software companyHelpful but not necessary Knowledge of on-premises identity (SiteMinder, OAM, ClearTrust, Ping, ForgeRock) and cloud identity (AzureAD, Okta, Google, and AWS)Experience with at least one standard network security protocol (SAML, OAuth, LDAP, and OIDC)Understanding of enterprise identity infrastructure and core security concerns of cloud and on-premises environmentsSolid experience with HTTP, Web application architectures, and cloud platforms.Experience with GoLang, Linux, networking, web, and app servers.Experience designing and developing large scale applications, including the design and implementation of modern web applicationsGrounding in modern software engineering practices and design patternsSolid understanding of the technical fundamentals of networking and cloud-based applicationsDental careMonday to FridayGOLANG: 3 years (Required)Yes, occasionallyRemote interview processSocial distancing guidelines in placeVirtual meetingsHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Vancouver, BC",Nothing_found,"$100,000 - $136,407 a year"
